city,state,city_longitude,city_latitude,Audio Evidence,Witness Count,Event,apparition_types_str,apparition_adj_str,unique_apparition_mentions,Visual Evidence,time_of_day
Eunice,Louisiana,-92.4176324,30.4943669,No,0,Death,spirit,,1,False,Dusk
Eunice,Louisiana,-92.4176324,30.4943669,No,1,Supernatural,Unknown,,0,False,Unknown
Fiske Union,Louisiana,-91.4917846,32.8829071,Yes,0,Murder,Unknown,,0,False,Evening
Gloster,Louisiana,-93.8149045,32.1909938,No,0,Supernatural,apparition,,1,False,Dusk
Grand Coteau,Louisiana,-92.0465087,30.4199203,No,1,Unknown,Unknown,,0,False,Dusk
Greenwood,Louisiana,-93.9729615,32.4429323,Yes,1,Supernatural,Unknown,,0,False,Evening
Gretna,Louisiana,-90.0539603,29.9146493,Yes,0,Natural Disaster,Unknown,,0,False,Unknown
Houma,Louisiana,-90.7195348,29.5957696,No,1,Supernatural,Unknown,,0,False,Unknown
Houma,Louisiana,-90.7195348,29.5957696,No,1,Supernatural,ghost,,1,False,Unknown
Houma,Louisiana,-90.7195348,29.5957696,No,1,Supernatural,figure,foggy figure,1,False,Unknown
Houma,Louisiana,-90.7195348,29.5957696,No,3+,Supernatural,figure,,1,False,Dusk
Houma,Louisiana,-90.7195348,29.5957696,No,1,Murder,figure,,1,False,Evening
Jefferson's Island,Louisiana,-91.9756768,29.9727048,Yes,0,Supernatural,ghost,,1,False,Dusk
Jonesboro,Louisiana,-92.7159853,32.2412672,Yes,2+,Supernatural,Unknown,,0,False,Dusk
Jonesboro,Louisiana,-92.7159853,32.2412672,Yes,0,Murder,Unknown,,0,False,Dusk
Keatchie,Louisiana,-93.9113634,32.1881071,Yes,0,Unknown,Unknown,,0,False,Dusk
Lafayette,Louisiana,-92.0198427,30.2240897,No,3+,Supernatural,ghost presence,friendly ghost,2,False,Unknown
Lafayette,Louisiana,-92.0198427,30.2240897,No,1,Murder,ghost presence,friendly ghost,2,False,Dusk
Lake Charles,Louisiana,-93.2173758,30.2265949,Yes,1,Natural Disaster,Unknown,,0,False,Dusk
Lake Charles,Louisiana,-93.2173758,30.2265949,No,2+,Supernatural,ghost mist,,2,True,Evening
Lake Charles,Louisiana,-93.2173758,30.2265949,Yes,2+,Supernatural,spirit figure mist,"white figure, blue figure",3,False,Unknown
Lake Charles,Louisiana,-93.2173758,30.2265949,No,2,Supernatural,apparition orb,,2,False,Dusk
Logansport,Louisiana,-93.9979678,31.975445,Yes,3,Supernatural,ghost,,1,False,Dusk
Metairie,Louisiana,-90.1528519,29.9840922,No,1,Supernatural,apparition,,1,False,Unknown
Monroe,Louisiana,-92.1193012,32.5093109,No,1,Supernatural,Unknown,,0,False,Evening
Monroe,Louisiana,-92.1193012,32.5093109,No,2+,Murder,Unknown,,0,False,Dusk
Natchitoches,Louisiana,-93.0862749,31.7607195,No,2+,Unknown,Unknown,,0,False,Dusk
New Orleans,Louisiana,-90.0715323,29.95106579999999,Yes,2+,Natural Disaster,apparition,,1,False,Morning
New Orleans,Louisiana,-90.0715323,29.95106579999999,Yes,0,Murder,Unknown,,0,False,Dusk
New Orleans,Louisiana,-90.0715323,29.95106579999999,No,2+,Supernatural,ghost,,1,False,Evening
New Orleans,Louisiana,-90.0715323,29.95106579999999,No,0,Supernatural,apparition,,1,False,Dusk
New Orleans,Louisiana,-90.0715323,29.95106579999999,No,2+,Supernatural,ghost,,1,False,Dusk
New Orleans,Louisiana,-90.0715323,29.95106579999999,No,1,Supernatural,Unknown,,0,False,Dusk
New Orleans,Louisiana,-90.0715323,29.95106579999999,No,1,Supernatural,ghost,,1,False,Dusk
New Orleans,Louisiana,-90.0715323,29.95106579999999,No,2+,Murder,vampire,,1,False,Evening
New Orleans,Louisiana,-90.0715323,29.95106579999999,No,1+,Murder,ghost,,1,False,Dusk
New Orleans,Louisiana,-90.0715323,29.95106579999999,Yes,1,Supernatural,spirit,,1,False,Dusk
New Orleans,Louisiana,-90.0715323,29.95106579999999,No,0,Supernatural,ghost spirit figure,"tall figure, black figure",3,False,Evening
New Orleans,Louisiana,-90.0715323,29.95106579999999,No,1,Supernatural,Unknown,,0,False,Morning
New Orleans,Louisiana,-90.0715323,29.95106579999999,No,3+,Supernatural,Unknown,,0,False,Evening
New Orleans,Louisiana,-90.0715323,29.95106579999999,No,0,Death,Unknown,,0,False,Evening
New Orleans,Louisiana,-90.0715323,29.95106579999999,No,5,Murder,ghost spirit,,2,True,Dusk
New Orleans,Louisiana,-90.0715323,29.95106579999999,No,2,Unknown,Unknown,,0,False,Morning
New Orleans,Louisiana,-90.0715323,29.95106579999999,No,1,Supernatural,ghost,,1,False,Unknown
New Orleans,Louisiana,-90.0715323,29.95106579999999,No,0,Supernatural,ghost,,1,False,Evening
New Orleans,Louisiana,-90.0715323,29.95106579999999,No,1,Unknown,Unknown,,0,False,Dusk
New Orleans,Louisiana,-90.0715323,29.95106579999999,No,0,Murder,apparition,,1,False,Dusk
New Orleans,Louisiana,-90.0715323,29.95106579999999,Yes,3+,Supernatural,presence,,1,False,Unknown
New Orleans,Louisiana,-90.0715323,29.95106579999999,No,2,Supernatural,ghost,,1,True,Evening
New Orleans,Louisiana,-90.0715323,29.95106579999999,Yes,1,Unknown,Unknown,,0,False,Dusk
New Orleans,Louisiana,-90.0715323,29.95106579999999,No,2,Supernatural,Unknown,,0,False,Dusk
New Orleans,Louisiana,-90.0715323,29.95106579999999,Yes,0,Supernatural,Unknown,,0,False,Unknown
New Orleans,Louisiana,-90.0715323,29.95106579999999,Yes,0,Supernatural,spirit,,1,False,Morning
Patterson,Louisiana,-91.3020502,29.6932641,No,1,Unknown,Unknown,,0,False,Dusk
Pineville,Louisiana,-92.4343035,31.3224044,Yes,3+,Supernatural,mist,,1,False,Dusk
Rayville,Louisiana,-91.7548473,32.4773643,No,0,Supernatural,orb,red orb,1,False,Evening
Roberts Cove,Louisiana,-92.3023515,30.27548029999999,No,3+,Supernatural,Unknown,,0,False,Dusk
Ruston,Louisiana,-92.637927,32.5232053,No,0,Supernatural,presence,,1,False,Dusk
Ruston,Louisiana,-92.637927,32.5232053,No,1,Supernatural,ghost,,1,False,Unknown
Ruston,Louisiana,-92.637927,32.5232053,Yes,0,Unknown,Unknown,,0,False,Evening
Shreveport,Louisiana,-93.7501789,32.5251516,No,1,Suicide,ghost,,1,False,Morning
Shreveport,Louisiana,-93.7501789,32.5251516,Yes,1+,Suicide,Unknown,,0,False,Unknown
Slidell,Louisiana,-89.78117449999999,30.2751945,No,3,Supernatural,ghost spirit shadow,"second ghost, black shadow",3,False,Unknown
Slidell,Louisiana,-89.78117449999999,30.2751945,No,3,Supernatural,ghost,unknown Ghost,1,False,Unknown
Slidell,Louisiana,-89.78117449999999,30.2751945,Yes,4,Supernatural,shadow,,1,False,Evening
South Shreveport,Louisiana,-93.7501789,32.5251516,Yes,0,Natural Disaster,Unknown,,0,False,Evening
Springfield,Louisiana,-90.5487012,30.4290818,No,3+,Murder,Unknown,,0,False,Dusk
St. Francisville,Louisiana,-91.3768479,30.7880721,Yes,5,Murder,ghost,,1,False,Dusk
Sunset,Louisiana,-92.0684539,30.4113095,Yes,3+,Murder,Unknown,,0,False,Evening
Thibodaux,Louisiana,-90.822871,29.7957633,Yes,0,Murder,ghost,,1,False,Evening
Thibodaux,Louisiana,-90.822871,29.7957633,No,1+,Unknown,Unknown,,0,False,Evening
Thibodaux,Louisiana,-90.822871,29.7957633,No,0,Supernatural,Unknown,,0,False,Dusk
Vacherie,Louisiana,-90.7197143,30.0110809,No,2+,Supernatural,ghost,,1,False,Dusk
Vernon,Louisiana,-93.1779659,31.1320009,Yes,1,Supernatural,ghost apparition,,2,False,Evening
West Shreveport,Louisiana,-93.7501789,32.5251516,Yes,0,Murder,Unknown,,0,False,Dusk
Zwolle,Louisiana,-93.6440698,31.6315626,Yes,3+,Murder,Unknown,,0,False,Unknown
Adamsville,Alabama,-86.9561059,33.6009389,No,3,Supernatural,ghost,,1,False,Evening
Adamsville,Alabama,-86.9561059,33.6009389,Yes,5+,Supernatural,spirit shadow figure,,3,False,Unknown
Alabaster,Alabama,-86.8163773,33.2442813,No,0,Supernatural,Unknown,,0,False,Dusk
Albertville,Alabama,-86.20886689999999,34.2675937,Yes,1,Supernatural,Unknown,,0,False,Evening
Albertville,Alabama,-86.20886689999999,34.2675937,No,3+,Supernatural,Unknown,,0,False,Morning
Albertville,Alabama,-86.20886689999999,34.2675937,Yes,1,Supernatural,shadow,,1,False,Evening
Albertville,Alabama,-86.20886689999999,34.2675937,Yes,3,Murder,Unknown,,0,False,Dusk
Albertville,Alabama,-86.20886689999999,34.2675937,Yes,2+,Murder,Unknown,,0,False,Evening
Albertville,Alabama,-86.20886689999999,34.2675937,Yes,1,Death,Unknown,,0,False,Dusk
Andalusia,Alabama,-86.48329129999999,31.3085039,Yes,1,Unknown,Unknown,,0,False,Dusk
Anniston,Alabama,-85.8316318,33.6598257,Yes,2+,Murder,ghost,vengeful ghost,1,False,Unknown
Anniston,Alabama,-85.8316318,33.6598257,No,1,Murder,spirit,,1,False,Dusk
Anniston,Alabama,-85.8316318,33.6598257,Yes,3,Suicide,Unknown,,0,False,Dusk
Anniston,Alabama,-85.8316318,33.6598257,Yes,3+,Murder,Unknown,,0,False,Dusk
Anniston,Alabama,-85.8316318,33.6598257,Yes,3+,Unknown,Unknown,,0,False,Dusk
Ash Land,Alabama,-85.83607409999999,33.2737256,Yes,1,Supernatural,ghost,,1,False,Dusk
Ashland,Alabama,-85.83607409999999,33.2737256,Yes,1,Supernatural,ghost figure,dark figure,2,False,Dusk
Ashville,Alabama,-86.2544223,33.8370433,No,2+,Murder,figure,,1,False,Unknown
Athens,Alabama,-86.9716741,34.8028661,No,1,Supernatural,Unknown,,0,False,Morning
Athens,Alabama,-86.9716741,34.8028661,No,0,Supernatural,Unknown,,0,False,Morning
Attalla,Alabama,-86.0885852,34.0217639,No,2+,Unknown,Unknown,,0,False,Evening
Auburn,Alabama,-85.48078249999999,32.6098566,No,0,Unknown,Unknown,,0,False,Dusk
Auburn,Alabama,-85.48078249999999,32.6098566,No,1,Supernatural,Unknown,,0,False,Dusk
Bankhead Forrest,Alabama,-87.35083569999999,34.2282018,No,0,Supernatural,Unknown,,0,False,Dusk
Bay Minette,Alabama,-87.7730474,30.8829628,No,1,Supernatural,figure,,1,False,Dusk
Bayview,Alabama,-86.9736056,33.5587173,No,1,Unknown,Unknown,,0,False,Dusk
Bayview/Birmingham,Alabama,-86.9736056,33.5587173,No,2+,Supernatural,figure presence,close presence,2,False,Evening
Bayview/Jefferson,Alabama,-86.9736056,33.5587173,No,0,Supernatural,Unknown,,0,False,Unknown
Bayou La Batre,Alabama,-88.26071879999999,30.4069515,Yes,0,Supernatural,figure,ghostly figure,1,False,Evening
Bayou La Batre,Alabama,-88.26071879999999,30.4069515,Yes,0,Unknown,Unknown,,0,False,Unknown
Bellville,Alabama,-87.109144,31.4298882,No,0,Supernatural,ghost,,1,False,Dusk
Birmingham,Alabama,-86.80248999999999,33.5206608,Yes,0,Suicide,Unknown,,0,False,Dusk
Birmingham,Alabama,-86.80248999999999,33.5206608,Yes,3+,Supernatural,apparition,,1,False,Dusk
Birmingham,Alabama,-86.80248999999999,33.5206608,No,2+,Supernatural,Unknown,,0,False,Evening
Birmingham,Alabama,-86.80248999999999,33.5206608,No,2+,Murder,apparition,,1,False,Dusk
Birmingham,Alabama,-86.80248999999999,33.5206608,No,1,Supernatural,Unknown,,0,False,Evening
Birmingham,Alabama,-86.80248999999999,33.5206608,No,1,Murder,ghost,,1,False,Evening
Bonneville,Alabama,-86.93583919999999,34.8464764,No,1,Murder,Unknown,,0,False,Dusk
Boulder,Alabama,-86.6078955,33.6395906,No,0,Supernatural,ghost,,1,False,Evening
Brewton,Alabama,-87.0721918,31.1051779,No,1,Supernatural,orb,gray orb,1,False,Evening
Camax,Alabama,-86.829447,33.359879,Yes,0,Supernatural,ghost apparition,,2,False,Evening
Camp Hill,Alabama,-85.65356589999999,32.8004059,No,0,Unknown,Unknown,,0,False,Dusk
Cardiff,Alabama,-86.93360609999999,33.6456604,No,1+,Death,Unknown,,0,False,Dusk
Carleton,Alabama,-87.5238411,33.2718031,Yes,1,Supernatural,Unknown,,0,False,Evening
Carrollton,Alabama,-88.0950263,33.2617871,No,1,Murder,Unknown,,0,True,Dusk
Clanton,Alabama,-86.6294262,32.8387371,No,5+,Death,entity presence,"unknown entity, evil presence",2,False,Unknown
Clanton,Alabama,-86.6294262,32.8387371,Yes,2+,Murder,shadow,,1,False,Dusk
Capper Center,Alabama,,,No,5+,Murder,ghost,,1,False,Dusk
Columbiana,Alabama,-86.6072054,33.1781718,Yes,0,Supernatural,ghost,,1,False,Unknown
Culavista,Alabama,-86.36664669999999,33.595659,No,0,Unknown,Unknown,,0,False,Dusk
Cullman,Alabama,-86.8436124,34.1748208,No,1,Supernatural,Unknown,,0,False,Dusk
Cullman,Alabama,-86.8436124,34.1748208,Yes,0,Murder,Unknown,,0,False,Dusk
Cullman,Alabama,-86.8436124,34.1748208,Yes,5+,Supernatural,Unknown,,0,False,Morning
Dauphin Island,Alabama,-88.1124155,30.2542565,No,3+,Supernatural,figure,strange figure,1,False,Dusk
Dauphin Island,Alabama,-88.1124155,30.2542565,No,1,Supernatural,Unknown,,0,False,Evening
Decatur,Alabama,-86.9833417,34.6059253,Yes,0,Supernatural,apparition,,1,False,Evening
Decatur,Alabama,-86.9833417,34.6059253,No,1,Supernatural,spirit,,1,False,Dusk
Decatur,Alabama,-86.9833417,34.6059253,No,1,Supernatural,ghost,,1,True,Dusk
Demopolis,Alabama,-87.83640199999999,32.5176361,Yes,1+,Supernatural,ghost,,1,False,Dusk
Dora,Alabama,-87.0902772,33.728717,Yes,0,Unknown,Unknown,,0,False,Evening
East Brewton,Alabama,-87.0627468,31.0932339,Yes,2+,Supernatural,figure,"shadowy figure, black figure",1,False,Dusk
Empire,Alabama,-87.0105552,33.8084373,No,1,Supernatural,figure,,1,False,Dusk
Empire,Alabama,-87.0105552,33.8084373,No,1,Unknown,Unknown,,0,False,Evening
Enterprise,Alabama,-85.85521609999999,31.3151708,Yes,2+,Murder,Unknown,,0,False,Dusk
Fackler,Alabama,-85.9113227,34.7920916,No,1+,Unknown,Unknown,,0,False,Evening
Florence,Alabama,-87.677251,34.79981,No,0,Supernatural,Unknown,,0,False,Dusk
Florence,Alabama,-87.677251,34.79981,No,1,Unknown,Unknown,,0,False,Evening
Florence,Alabama,-87.677251,34.79981,Yes,1,Suicide,Unknown,,0,False,Unknown
Florence,Alabama,-87.677251,34.79981,Yes,1,Supernatural,ghost,,1,False,Morning
Florence,Alabama,-87.677251,34.79981,No,1,Supernatural,ghost,,1,False,Morning
Florence,Alabama,-87.677251,34.79981,No,0,Supernatural,Unknown,,0,False,Evening
Fort Defiance,Alabama,,,Yes,0,Natural Disaster,Unknown,,0,False,Dusk
Fultondale,Alabama,-86.7967857,33.6102837,No,2+,Unknown,Unknown,,0,False,Unknown
Gadsden,Alabama,-86.0066386,34.014264,No,3,Unknown,Unknown,,0,False,Dusk
Gadsden,Alabama,-86.0066386,34.014264,No,2,Unknown,Unknown,,0,False,Dusk
Gadsden,Alabama,-86.0066386,34.014264,No,0,Supernatural,Unknown,,0,False,Dusk
Gadsden,Alabama,-86.0066386,34.014264,No,0,Supernatural,Unknown,,0,False,Evening
Gadsden,Alabama,-86.0066386,34.014264,No,2+,Supernatural,ghost orb witch,,3,True,Dusk
Gadsden,Alabama,-86.0066386,34.014264,Yes,2+,Unknown,Unknown,,0,False,Evening
Gadsden,Alabama,-86.0066386,34.014264,No,2,Supernatural,ghost orb,local ghost,2,True,Dusk
Gadsden,Alabama,-86.0066386,34.014264,Yes,3+,Supernatural,shadow,,1,False,Unknown
Gadsden,Alabama,-86.0066386,34.014264,Yes,10+,Supernatural,Unknown,,0,False,Dusk
Gallant,Alabama,-86.245256,33.9987084,No,0,Supernatural,ghost,,1,False,Unknown
Gardendale,Alabama,-86.8127702,33.6601033,Yes,1,Supernatural,shadow,,1,False,Unknown
Gardendale,Alabama,-86.8127702,33.6601033,Yes,0,Supernatural,apparition,,1,False,Unknown
Gardendale,Alabama,-86.8127702,33.6601033,No,1+,Supernatural,ghost spirit,,2,False,Evening
Geneva,Alabama,-85.8638242,31.0329572,No,0,Unknown,Unknown,,0,False,Dusk
Geraldine,Alabama,-86.00080779999999,34.3514798,Yes,0,Supernatural,Unknown,,0,False,Dusk
Glenco,Alabama,-85.93246979999999,33.957043,No,0,Murder,Unknown,,0,False,Dusk
Grant,Alabama,-86.2533163,34.5286985,No,1+,Unknown,Unknown,,0,False,Evening
Greenville,Alabama,-86.6177517,31.8295972,Yes,0,Unknown,Unknown,,0,False,Dusk
Gulf Shores,Alabama,-87.70081929999999,30.2460361,No,1,Supernatural,shadow,,1,False,Unknown
Guntersville,Alabama,-86.29470409999999,34.3581473,No,1,Supernatural,orb mist,,2,True,Dusk
Guntersville,Alabama,-86.29470409999999,34.3581473,Yes,0,Natural Disaster,ghost spirit,other spirit,2,False,Dusk
Haine's Island,Alabama,-87.4919365,31.7237655,No,0,Unknown,Unknown,,0,False,Dusk
Hartford,Alabama,-85.6968778,31.1023998,No,0,Murder,apparition,frightful apparition,1,False,Unknown
Hartselle,Alabama,-86.9352842,34.4434282,Yes,0,Unknown,Unknown,,0,False,Dusk
Hazel Green,Alabama,-86.57193830000001,34.9323102,Yes,1,Murder,Unknown,,0,False,Dusk
Hueytown,Alabama,-86.9966606,33.4512197,No,5+,Supernatural,spirit,,1,False,Evening
Huntsville,Alabama,-86.5861037,34.7303688,No,1,Supernatural,ghost,,1,False,Unknown
Huntsville,Alabama,-86.5861037,34.7303688,No,1,Supernatural,Unknown,,0,False,Dusk
Huntsville,Alabama,-86.5861037,34.7303688,Yes,3,Supernatural,ghost,former ghost,1,False,Evening
Huntsville,Alabama,-86.5861037,34.7303688,Yes,2+,Unknown,Unknown,,0,False,Evening
Huntsville,Alabama,-86.5861037,34.7303688,Yes,1,Unknown,Unknown,,0,False,Evening
Huntsville,Alabama,-86.5861037,34.7303688,Yes,1,Supernatural,Unknown,,0,False,Dusk
Huntsville,Alabama,-86.5861037,34.7303688,No,3,Supernatural,Unknown,,0,False,Dusk
Huntsville,Alabama,-86.5861037,34.7303688,Yes,0,Unknown,Unknown,,0,False,Dusk
Jacksonville,Alabama,-85.76135359999999,33.8137125,Yes,5+,Supernatural,presence,heavy presence,1,False,Dusk
Jacksonville,Alabama,-85.76135359999999,33.8137125,Yes,0,Supernatural,Unknown,,0,False,Unknown
Jasper,Alabama,-87.2775053,33.8312185,No,0,Supernatural,ghost,,1,False,Dusk
Jasper,Alabama,-87.2775053,33.8312185,Yes,2,Unknown,Unknown,,0,False,Evening
Jasper,Alabama,-87.2775053,33.8312185,No,0,Supernatural,Unknown,,0,False,Dusk
Kinston,Alabama,-86.1710578,31.21600449999999,Yes,0,Supernatural,Unknown,,0,False,Evening
Lafayette,Alabama,-85.40115879999999,32.899776,No,2+,Supernatural,ghost,,1,False,Evening
Lauderdale,Alabama,-87.658113,34.8840876,No,0,Supernatural,Unknown,,0,False,Morning
Lauderdale,Alabama,-87.658113,34.8840876,Yes,5+,Supernatural,ghost,infamous Ghost,1,False,Dusk
Linden,Alabama,-87.7980665,32.3062534,No,3+,Murder,Unknown,,0,False,Unknown
Lincoln,Alabama,-86.1183061,33.6131588,No,0,Murder,Unknown,,0,False,Evening
Lineville/Barfield,Alabama,-85.7544051,33.3106696,Yes,1,Murder,Unknown,,0,False,Dusk
Little River,Alabama,-85.62537999999999,34.3883958,No,1,Supernatural,Unknown,,0,False,Dusk
Livingston,Alabama,-88.1872475,32.5843025,No,1,Supernatural,figure,,1,False,Dusk
Lynn,Alabama,-87.54974,34.0470483,No,0,Murder,ghost,,1,False,Dusk
Madison,Alabama,-86.74833180000002,34.6992579,No,1,Unknown,Unknown,,0,False,Dusk
Madison,Alabama,-86.74833180000002,34.6992579,Yes,1,Supernatural,Unknown,,0,False,Evening
Marbury,Alabama,-86.471469,32.7010141,No,0,Murder,Unknown,,0,False,Evening
Marion,Alabama,-87.3191655,32.6323536,No,0,Unknown,Unknown,,0,False,Dusk
Marion,Alabama,-87.3191655,32.6323536,Yes,1,Supernatural,apparition,female apparition,1,False,Evening
Marion,Alabama,-87.3191655,32.6323536,No,0,Supernatural,spirit,unknown spirit,1,False,Unknown
Marion,Alabama,-87.3191655,32.6323536,No,0,Suicide,ghost,,1,False,Evening
Marion,Alabama,-87.3191655,32.6323536,No,2+,Supernatural,ghost spirit apparition presence,,4,False,Unknown
Marshall,Alabama,-86.3376761,34.3652297,No,1,Unknown,Unknown,,0,False,Evening
Mentone,Alabama,-85.5905204,34.5795282,No,5+,Murder,apparition phantom,black phantom,2,False,Dusk
Midway,Alabama,-85.5221667,32.0770977,No,1+,Unknown,Unknown,,0,False,Evening
Mobile,Alabama,-88.0398912,30.6953657,Yes,1+,Supernatural,Unknown,,0,False,Evening
Mobile,Alabama,-88.0398912,30.6953657,Yes,2,Unknown,Unknown,,0,False,Unknown
Mobile,Alabama,-88.0398912,30.6953657,Yes,0,Supernatural,Unknown,,0,False,Dusk
Mobile,Alabama,-88.0398912,30.6953657,No,0,Supernatural,apparition,,1,False,Dusk
Mobile,Alabama,-88.0398912,30.6953657,No,0,Supernatural,ghost,,1,False,Dusk
Mobile,Alabama,-88.0398912,30.6953657,Yes,1+,Murder,Unknown,,0,False,Evening
Montevallo,Alabama,-86.86415579999999,33.1006746,Yes,2,Suicide,Unknown,,0,False,Dusk
Montevallo,Alabama,-86.86415579999999,33.1006746,No,0,Supernatural,ghost,,1,False,Morning
Montevallo,Alabama,-86.86415579999999,33.1006746,No,1,Supernatural,Unknown,,0,False,Evening
Montevallo,Alabama,-86.86415579999999,33.1006746,No,1,Natural Disaster,Unknown,,0,False,Morning
Montgomery,Alabama,-86.2999689,32.3668052,No,0,Murder,ghost,,1,False,Dusk
Montgomery,Alabama,-86.2999689,32.3668052,No,3+,Supernatural,ghost spirit shadow presence,eerie presence,4,False,Dusk
Montgomery,Alabama,-86.2999689,32.3668052,Yes,5+,Supernatural,ghost,,1,False,Unknown
Moulton,Alabama,-87.29335329999999,34.4812062,No,1,Supernatural,ghost,,1,True,Dusk
Moundsville,Alabama,-87.6300075,32.9976242,Yes,1,Unknown,Unknown,,0,False,Evening
Mount Hope,Alabama,-87.48169089999999,34.4584286,No,0,Supernatural,ghost,,1,False,Dusk
Moundville,Alabama,-87.6300075,32.9976242,No,0,Supernatural,Unknown,,0,False,Dusk
Munford,Alabama,-85.95080050000001,33.5298282,No,1,Supernatural,orb,"yellow orb, light orb",1,False,Evening
Munford,Alabama,-85.95080050000001,33.5298282,Yes,1,Murder,Unknown,,0,False,Dusk
Munford,Alabama,-85.95080050000001,33.5298282,Yes,1,Murder,Unknown,,0,False,Dusk
Munford,Alabama,-85.95080050000001,33.5298282,No,3,Murder,imp,,1,False,Dusk
Munford,Alabama,-85.95080050000001,33.5298282,No,0,Supernatural,Unknown,,0,False,Morning
Munford,Alabama,-85.95080050000001,33.5298282,No,0,Murder,ghost,,1,False,Evening
Nauvoo,Alabama,-87.4889033,33.9895503,No,0,Murder,ghost,,1,False,Dusk
Newton,Alabama,-85.6052133,31.3351716,No,1,Supernatural,ghost,,1,False,Evening
Newton,Alabama,-85.6052133,31.3351716,No,0,Unknown,Unknown,,0,False,Dusk
Northport,Alabama,-87.5772293,33.229007,Yes,0,Unknown,Unknown,,0,False,Dusk
Northport,Alabama,-87.5772293,33.229007,Yes,1,Supernatural,presence,,1,False,Evening
Northport,Alabama,-87.5772293,33.229007,No,0,Supernatural,ghost,,1,False,Dusk
Notasulga,Alabama,-85.6724538,32.5606908,Yes,0,Supernatural,Unknown,,0,False,Morning
Notasulga,Alabama,-85.6724538,32.5606908,No,1+,Supernatural,Unknown,,0,False,Unknown
Notasulga,Alabama,-85.6724538,32.5606908,Yes,1,Death,figure,,1,False,Evening
Notasulga,Alabama,-85.6724538,32.5606908,Yes,1,Natural Disaster,Unknown,,0,False,Unknown
Opelika,Alabama,-85.3782795,32.6454116,No,1,Unknown,Unknown,,0,False,Evening
Opelika,Alabama,-85.3782795,32.6454116,Yes,1,Supernatural,Unknown,,0,False,Dusk
Owens Cross Roads,Alabama,-86.4588768,34.5881461,Yes,1,Supernatural,Unknown,,0,False,Unknown
Palmerdale,Alabama,-86.6461003,33.738712,No,1,Supernatural,Unknown,,0,False,Evening
Parrish,Alabama,-87.2844473,33.7306642,Yes,1+,Supernatural,ghost,"old ghost, Indian ghost",1,False,Morning
Phenix City,Alabama,-85.0007653,32.4709761,Yes,5+,Unknown,Unknown,,0,False,Unknown
Phenix City,Alabama,-85.0007653,32.4709761,No,0,Murder,Unknown,,0,False,Dusk
Pine Ridge,Alabama,-85.78441339999999,34.4395327,Yes,5+,Murder,Unknown,,0,False,Dusk
Pinson,Alabama,-86.6833228,33.6889908,No,1,Supernatural,apparition,,1,False,Evening
Prattville,Alabama,-86.4596966,32.4640245,No,3+,Supernatural,apparition,,1,False,Dusk
Prattville,Alabama,-86.4596966,32.4640245,No,1,Unknown,Unknown,,0,False,Dusk
Prattville,Alabama,-86.4596966,32.4640245,No,1,Supernatural,shadow,,1,False,Dusk
Prattville,Alabama,-86.4596966,32.4640245,No,0,Suicide,ghost,early ghost,1,False,Dusk
Prattville,Alabama,-86.4596966,32.4640245,No,1,Unknown,Unknown,,0,False,Evening
Red Level,Alabama,-86.61218610000002,31.4071111,Yes,1,Murder,figure,ghostly figure,1,False,Evening
Red Level,Alabama,-86.61218610000002,31.4071111,Yes,0,Supernatural,Unknown,,0,False,Dusk
Rehobeth,Alabama,-85.45271129999999,31.1229561,No,1,Supernatural,ghost,,1,False,Dusk
